match 3
1832,3525,3478,2423
1833,4799,3908,2767
1834,9244,5171,2151
1835,5892,5287,8193
1836,2152,1591,3596
1837,9074,5690,1732
1841,4089,5841,796
1843,2831,9909,2151
1845,5699,3474,5195
1846,4048,7589,328
1851,5515,6837,3280
1852,168,2529,6315
1854,5589,7392,7393
1855,5544,5917,7068
1857,865,866,23
1858,2537,2538,2539
1862,4909,893,3682
1863,4156,5583,7402
1865,1295,1296,3755
1868,9445,8254,9958
1869,6691,116,6587
1873,5081,5894,3564
1874,5081,5894,3564
1875,4149,2979,4150
1876,4149,2979,4150
1877,4149,2979,4150
1878,8669,1279,8106
1879,1295,1296,6251
1880,7008,9868,4404
1881,178,1974,243
1882,43,6681,2479
1883,1295,1296,7159
1884,2502,9023,133
1885,6205,3504,5001
1886,262,7474,1295
1887,3680,3491,8300
1890,2951,3392,5855
1891,2951,3392,5855
1894,6546,3464,8114
1895,6476,3076,3860
1896,1752,2208,2209
1898,4357,9764,9186
1899,1096,1147,4260
1902,693,9360,5981
1904,8759,8760,5081
1906,2338,8684,8685
1910,7031,2580,472
1911,2803,7833,5908
1912,6660,300,399
1913,1506,294,9834
1914,3464,6546,3874
1916,8087,7472,3812
1917,5497,1366,5943
1918,2094,3938,3478
1919,6932,8554,803
1920,8724,4150,3944
1921,3513,3514,6389
1922,1024,4672,4673
1923,8910,9976,2889
1924,5285,1589,7157
1925,2892,2418,933
1927,215,5909,9846
1928,3713,8272,1992
1929,6302,4590,7618
1930,7971,1559,5918
1931,7222,1464,4714
1934,6473,7070,6069
1935,2580,8061,2062
1937,5582,2094,2580
1941,2054,7833,2290
1942,2054,7833,2290
1943,5787,5788,5789
1944,3944,8724,4129
1945,1353,7773,2411
1946,9483,7927,7494
1947,3513,3514,304
1948,8840,8651,8652
1949,6814,8064,734
1950,5998,5899,3151
1952,8681,2094,5582
1953,5485,5148,6865
1956,4714,1553,1554
1957,5268,6852,2379
1960,3474,5599,4607
1961,8216,3938,946
1962,1266,7379,9686
1963,9587,561,1977
1964,5752,2565,4092
1967,5576,1052,5477
1968,8028,8567,3317
1970,168,6985,6315
1972,8759,8760,5081
1973,9094,6246,5148
1974,1096,1147,4260
1975,6986,7314,243
1976,6986,7314,243
1977,5899,133,6815
1978,7379,1266,1300
1979,946,5776,3874
1982,2423,8120,2187
1985,3841,6208,9472
1986,3841,6208,9472
1987,4490,2056,561
1988,4490,2056,561
1989,6065,4136,8759
1990,550,3800,4413
1991,9585,4268,6712
1992,339,4506,1701
1993,7968,3346,2406
1994,8659,8660,2921
1995,8659,8660,2921
1996,8989,6270,3442
1998,6561,8595,1530
1999,7189,3214,3215
2000,1830,6792,6793
2001,1052,5576,8724
2002,6476,3860,9583
2003,4436,4437,6587
2004,7601,9063,9064
2005,9074,160,59
2007,7280,9801,5955
2009,3347,421,8515
2012,4763,9472,7529
2016,2532,8910,7141
2017,459,460,7255
2019,9639,4626,3347
2020,9639,4626,3347
2023,9931,3860,2151
2025,9962,9963,1420
2026,6309,9796,7394
2027,3171,8610,7854
2029,1288,1731,2029
2030,5483,9857,996
2032,2812,2813,6348
2033,2812,2813,6348
2034,199,6251,1295
2035,7589,8120,4048
2036,7731,2036,328
2037,167,4517,9962
2038,8216,3938,2511
2042,8654,6116,5081
2044,5972,5908,1208
2045,5792,2725,6676
2046,4088,8120,964
2047,7008,6421,8385
2048,5365,5366,7702
2049,7571,160,7307
2050,8628,8903,9223
2051,3572,4301,8197
2053,2532,8910,5894
2054,5842,3245,1084
2055,1295,1296,7159
2056,5899,3151,4120
2058,8864,6051,5280
2059,8864,6051,5280
2061,4699,6907,6908
2062,693,5981,4448
2064,1335,1336,2725
2067,3132,3692,8260
2070,241,5955,9801
2071,8505,2679,2680
2072,8505,2679,2680
2073,5998,1266,289
2074,9529,8611,7854
2076,4967,8218,7623
2077,6389,8423,8637
2078,6389,8423,8637
2079,3203,6872,8315
2080,7084,3977,1565
2082,8904,3095,1638
2083,9701,7222,4714
2085,2367,2368,2369
2087,1826,4010,629
2088,7380,7381,8087
2089,7416,6768,5918
2090,7189,8506,8286
2091,7097,7875,99
2095,3416,3069,2479
2097,4048,7589,328
2098,3416,307,308
2101,6389,2163,2164
2102,2657,3007,914
2103,2461,6839,8453
2104,3355,3356,3357
2105,3095,8286,9310
2110,6698,7920,2565
2111,5081,5894,9976
2114,5362,9220,1920
2118,3700,550,4967
2119,7758,7759,9764
2121,3280,4434,6389
2122,5582,8651,8652
2123,267,3916,5018
2124,1476,4759,9107
2128,6361,4112,2419
2132,3347,1588,421
2133,7818,4017,9445
2135,4157,884,6087
2136,3280,4434,5515
2137,7695,2222,2979
2138,742,8851,8197
2140,4848,8157,6156
2141,9940,1404,603
2142,8610,9676,6356
2143,5956,7330,5287
2144,7773,7731,4804
2145,9987,9124,9125
2147,6784,8426,7111
2148,5582,8651,8652
2149,1948,2421,7141
2150,3478,9668,2187
2151,2833,1588,4551
2152,6208,3841,3799
2155,2237,3,7836
2156,2094,3938,8681
2157,7807,1471,1472
2158,605,3707,5617
2159,605,3707,5617
2160,3355,3356,3357
2161,3637,3620,6898
2163,7377,1973,5770
2164,7377,1973,5770
2166,2755,2894,1868
2168,5974,5402,7055
2170,6338,3259,2637
2171,3031,6837,8905
2172,8114,6546,2511
2173,2312,8013,2546
2178,99,5001,8300
2180,938,405,8713
2182,8910,3280,3022
2183,8385,7008,5854
2184,7589,9668,8120
2185,4245,4707,6069
2186,798,6317,7071
2190,9458,4016,9387
2191,9458,4016,9387
2192,3938,2892,2857
2193,2699,4006,7082
2194,8190,5493,5494
2197,7647,7648,7078
2198,3149,7494,7495
2199,8567,405,3376
2200,8567,405,3376
2201,6221,7856,595
2202,7445,7446,7053
2203,3474,5941,5942
2208,4413,3481,8677
2209,4413,3481,8677
2211,5318,5483,8804
2212,3069,4155,760
2213,7302,982,6882
2214,9721,9722,6773
2215,4999,2322,3079
2216,6814,8064,3395
2217,9996,8061,6089
2218,933,3938,2094
2219,3196,9996,8637
2221,9038,1028,8016
2222,5202,9405,5434
2223,2335,7600,8915
2229,3031,7379,1357
2230,3031,7379,1357
2233,2036,328,7731
2234,2036,328,7731
2235,4088,2423,946
2236,8505,6417,2704
2237,2421,9544,7379
2238,4688,4291,6497
2239,2034,3658,4004
2240,6065,4136,9423
2241,6493,7286,7287
2244,8574,8910,9793
2245,4626,2831,6742
2246,1288,6838,1911
2249,7267,206,9492
2250,2834,5492,2118
2251,2834,5492,2118
2252,7928,7384,413
2254,4390,4382,4191
2255,3127,9115,6098
2257,6016,6358,5617
2258,6595,5280,1961
2259,5594,5161,996
2260,6807,4150,4149
2261,7737,4319,6452
2262,9161,7993,7536
2263,6069,942,1638
2264,265,730,9600
2265,265,730,9600
2266,6389,2163,2164
2267,9668,7589,2553
2268,8164,4546,5964
2270,1862,4088,6302
2271,2534,2535,7369
2272,6356,742,8197
2273,5521,1972,8645
2274,3259,5324,2103
2275,5589,6389,8061
2277,6736,2007,8563
2279,5853,9349,6221
2280,5287,5956,5750
2281,4854,4855,7633
2282,57,343,1000
2284,6344,4948,1967
2285,4048,328,2036
2286,3691,4157,5090
2290,6251,3280,5812
2291,5975,1721,2121
2292,5975,1721,2121
2293,4878,5568,4911
2294,1737,4833,4499
2298,1710,7302,7125
2299,7349,7752,8644
2301,5909,9846,244
2302,5909,9846,244
2304,1295,1296,199
2305,5998,9951,2502
2306,473,4992,4993
2307,8505,6587,6807
2311,3280,4953,4434
2312,7468,9663,1967
2314,9889,1548,6507
2315,4459,3834,5037
2316,5659,2152,2223
2318,5179,706,3069
2320,2979,8131,8679
2321,1252,1295,1296
2322,5700,5701,2461
2323,7008,8385,5854
2328,3787,3557,4372
2329,540,1000,57
2331,6860,4042,5489
2332,6018,8750,5484
2335,7927,7494,7495
2337,5280,7746,1854
2338,9764,3860,1471
2339,9585,6712,1117
2340,9585,6712,1117
2341,9585,6712,1117
2344,7275,7276,1127
2345,7891,2274,2609
2346,6493,6315,4551
2347,2831,7199,9639
2348,2831,7199,9639
2349,4088,2423,8120
2350,4088,2423,8120
2351,1507,7469,3319
2355,8087,3812,693
2357,9686,7379,1266
2359,2672,6107,7201
2360,8915,6165,6571
2361,8915,6165,6571
2362,5582,2094,2580
2364,1464,996,5955
2367,685,9879,7064
2368,685,9879,7064
2369,685,9879,7064
2371,5702,5326,834
2372,4909,2355,7588
2373,5839,5840,8762
2374,3513,3514,7115
2377,4953,5582,6251
2379,7443,9334,9421
2382,2580,8637,7031
2384,1180,6595,5280
2385,9290,3953,1450
2386,9290,3953,1450
2387,5914,7854,7855
2388,4626,5274,5001
2389,4626,5274,5001
2390,8574,9793,5712
2391,7956,5171,5666
2392,399,5885,1109
2394,6447,6429,6430
2395,9831,7673,1651
2396,2332,4667,8234
2399,5323,8588,8325
2402,1337,1338,6204
2403,1337,1338,6204
2404,4088,2423,946
2405,4088,2423,946
2406,4953,5589,1295
2407,8056,136,4992
2410,169,5003,3832
2411,1204,5195,5196
2412,6251,199,582
2414,8216,472,7426
2415,5582,8796,4953
2416,586,2580,472
2417,4909,893,2355
2418,5915,5229,4354
2419,4854,4855,2351
2421,9540,8300,5020
2423,8120,4088,7487
2425,9279,2625,1467
2426,8325,5488,8234
2427,9800,3812,5272
2428,8925,1000,4167
2429,4019,3464,6546
2430,7797,548,549
2431,3105,630,8466
2432,3938,8216,946
2433,8664,912,913
2434,9701,76,2866
2435,3751,9612,2419
2436,1084,1591,5842
2437,3103,3763,6957
2438,4744,7655,8197
2440,1798,9290,9555
2441,4909,893,2355
2445,1084,3841,4319
2448,9585,6712,7434
2449,3478,3525,2423
2450,1963,220,8788
2452,9898,4799,5426
2460,7724,5066,7431
2461,1760,2433,2524
2462,602,5411,4150
2463,8840,262,5875
2465,6505,6506,6493
2466,9434,2466,1963
2468,5967,8298,4848
2470,8087,3812,4907
2471,4490,767,8118
2472,784,2143,5008
2473,1029,4019,946
2474,1029,4019,946
2475,9026,6663,8544
2476,6251,199,5812
2478,6493,622,2803
2479,7275,7276,4907
2481,8669,6065,8910
2484,5426,4925,8978
2486,6883,3127,2291
2489,7344,4546,7628
2490,2565,2335,6047
2491,7426,3938,8216
2492,7426,3938,8216
2494,1607,3280,2885
2497,2866,5918,5780
2498,5787,5788,5789
2499,5787,5788,5789
2500,5035,5812,5813
2501,1344,2598,7031
2502,4457,5020,5752
2509,5219,5220,6477
2511,1812,3955,6204
2512,8885,7349,3463
2513,4245,7558,9710
2514,3513,3514,834
2515,9290,1450,3953
2517,241,1350,6447
2518,1760,2433,2524
2519,7542,459,460
2524,8544,6317,9405
2525,1080,414,4548
2526,3132,2969,6126
2528,9787,6661,953
2529,2532,427,5894
2532,5956,3251,4006
2533,2866,5780,9916
2534,5020,1925,3680
2535,5020,1925,3680
2536,4087,5918,9952
2537,9223,8944,2861
2538,9223,8944,2861
2539,9223,8944,2861
2540,5486,8264,160
2541,2511,8114,7307
2544,537,965,806
2545,537,965,806
2546,4981,4982,2748
2547,8681,2094,5875
2550,5660,5661,5662
2551,5660,5661,5662
2553,9668,2187,7589
2554,9668,2187,7589
2555,9668,2187,7589
2556,9668,2187,7589
2557,9668,2187,7589
2558,8356,6676,8515
2559,4699,5180,9245
2560,5582,1878,8651
2561,5582,1878,8651
2562,6491,9909,421
2564,9800,5272,4648
2565,2335,7600,7423
2566,3007,7280,4149
2567,8864,6302,7618
2568,4268,9585,2850
2570,5551,6919,3907
2573,2421,9686,5998
2574,9676,7487,5190
2576,6491,810,4825
2577,8651,8652,5582
2578,9239,9871,3497
2580,5164,6417,1649
2582,4512,4338,1811
2583,7867,6826,5909
2584,8637,6389,2580
2586,7379,3031,2421
2587,2833,7494,7495
2589,3031,6837,2421
2590,6546,8114,6838
2593,1052,5576,8724
2594,5081,5894,8759
2595,851,9570,4371
2596,9787,2098,2947
2598,1606,5407,6919
2599,2580,7031,472
2600,2580,7031,472
2601,2580,7031,472
2602,2580,7031,472
2603,1673,6814,7064
2604,6860,4042,9625
2607,8057,8514,7807
2609,8453,1743,1315
2610,4026,35,1464
2612,7290,221,4301
2614,199,1295,1296
2615,5973,6055,8539
2616,5973,6055,8539
2618,3182,550,5518
2619,3246,4645,8056
2621,7578,3491,6788
2625,5892,8768,4678
2627,9764,4042,9469
2628,8885,1904,3874
2629,869,1028,5674
2630,3478,2094,3525
2631,8061,7746,5280
2632,4245,5998,7558
2633,6324,4456,2755
2634,4901,4902,4065
2635,8825,6534,7807
2636,4245,8418,8419
2637,9038,9141,7374
2638,427,2532,8574
2640,3516,5700,5701
2642,2862,4382,5484
2643,9172,7841,3960
2644,5167,7068,9472
2645,5887,9666,2640
2647,1028,8016,7230
2648,7649,167,5700
2651,7349,9639,7956
2652,5943,5944,605
2653,8332,9333,561
2654,67,4643,4644
2655,67,4643,4644
2656,8136,3173,9454
2657,7133,7134,6932
2658,3678,7622,4016
2661,4887,798,2367
2662,4887,798,2367
2663,8157,8238,9334
2664,8120,2187,2423
2665,1096,1147,4260
2666,6712,2034,6356
2667,8061,3494,3495
2668,8568,8679,451
2669,693,9360,8087
2671,6361,5240,9458
2672,7009,7053,7054
2673,596,459,460
2674,4953,5582,8637
2675,3641,6196,4546
2676,4901,4902,9077
2677,8357,7143,8021
2678,3318,6053,5601
2679,5582,2094,8681
2680,5582,2094,8681
2682,9421,338,8149
2683,70,5885,2760
2684,9128,5940,7157
2686,1588,243,3347
2687,1588,243,3347
2688,5582,8681,2094
2691,7633,7634,6448
2692,5518,5698,3098
2694,8759,8760,5894
2696,5280,7746,4361
2697,6803,8118,848
2698,3525,2423,3478
2699,946,2423,3874
2701,3124,514,2628
2704,9879,7724,6221
2705,6389,5589,2163
2706,2379,5268,6811
2707,2351,336,80
2708,6838,6522,1911
2709,8506,8286,7189
2710,8506,8286,7189
2712,4909,893,2355
2713,2672,3592,8052
2715,8966,5317,794
2717,6251,582,4953
2718,289,290,2815
2719,622,2803,5772
2720,9454,3173,1743
2721,2094,5582,8681
2724,1358,928,6361
2725,7469,9606,2628
2726,472,4105,5716
2727,4716,6860,209
2729,132,8308,8851
2730,132,8308,8851
2731,165,3572,6999
2732,165,3572,6999
2733,1109,3040,348
2734,8316,3203,7854
2737,5280,6860,4042
2738,948,8385,3293
2743,5205,3751,2347
2744,3270,3800,1485
2746,8106,1127,5989
2748,7517,8357,9191
2750,5179,1358,8206
2751,5793,5794,116
2752,5793,5794,116
2753,8357,7143,1449
2755,8253,8179,1043
2757,7157,9187,9472
2758,9351,9186,6325
2759,9523,364,5918
2760,6130,9447,1162
2761,8505,4360,6417
2763,2032,2033,3787
2767,2245,1109,4319
2768,360,8426,2642
2770,7186,6698,2894
2771,3938,8216,946
2774,6538,9686,456
2777,2245,7352,7353
2778,1035,742,9583
2779,934,6498,3999
2780,156,8544,8628
2781,3002,1452,6341
2782,6546,3464,8114
2783,6546,3464,8114
2784,2580,7031,3957
2785,2580,7031,3957
2786,7649,5700,5701
2787,1419,9365,4042
2788,606,5909,3313
2789,1096,1147,4260
2790,5666,9244,1029
2791,3790,7010,1757
2792,3790,7010,1757
2793,6316,7053,7054
2794,5648,8864,3938
2796,1668,5202,4580
2797,1668,5202,4580
2798,9831,2335,7082
2799,5812,5813,5989
2800,5812,5813,5989
2801,7434,7314,4546
2802,6071,5453,5595
2803,9244,5666,5171
2804,9232,1977,5915
2805,4372,4391,2637
2807,9180,4907,3812
2808,6476,6909,6910
2809,6476,6909,6910
2810,3564,5081,8654
2811,3624,5956,8604
2812,982,5397,7263
2813,982,5397,7263
2814,8023,5793,5794
2815,5793,5794,9777
2816,4800,7841,6014
2818,319,6473,1904
2819,1096,1147,4260
2823,11,9686,7455
2824,8239,1392,9191
2825,8239,1392,9191
2826,5528,5529,7727
2827,1011,9771,6547
2828,5194,4761,7156
2829,946,2423,3874
2830,834,4105,7823
2831,3464,9750,3874
2832,4962,9192,5032
2833,2094,2580,3938
2834,2149,8356,8014
2835,5812,5813,5989
2836,7421,4943,3474
2837,8654,1004,5081
2840,8306,7971,5918
2841,8306,7971,5918
2842,9668,8120,2187
2843,1579,399,2197
2846,8061,5582,2580
2847,8061,5582,2580
2848,8483,9472,4763
2849,3731,3580,3324
2850,9290,9958,1798
2851,9074,3648,9107
2852,9951,3533,9678
2853,6356,9651,742
2856,9017,1344,304
2857,5812,5813,5035
2861,6837,8061,2755
2862,742,7214,7215
2863,4889,2034,9703
2864,6838,1911,8114
2866,2967,2968,7487
2867,3041,5690,1481
2870,6837,3031,355
2872,1315,2202,265
2873,1315,2202,265
2874,2423,3478,946
2875,6931,7258,4589
2878,8759,8760,7380
2882,4490,5121,235
2883,4596,8154,1967
2884,2541,5171,4978
2885,7968,1190,9585
2886,1732,1733,5690
2887,8120,4088,7589
2889,8574,1279,7928
2892,2580,586,7031
2894,6476,6427,8978
2895,7119,3787,1640
2897,2866,4901,4902
2898,2866,4901,4902
2901,596,9368,2901
2903,5582,2580,7031
2905,693,9360,8087
2906,4911,4739,8332
2907,2565,244,7571
2908,3732,2673,9839
2910,2094,3478,8681
2911,1337,1338,6070
2912,4699,28,1946
2913,226,2012,7947
2914,3173,9454,9421
2915,7141,3513,3514
2917,2916,2917,7627
2918,6907,6908,5285
2919,2199,2200,2919
2920,3203,5483,6215
2921,2706,6814,8064
2922,3031,8536,7379
2923,6556,7558,1329
2924,6556,7558,1329
2925,996,1464,5594
2926,6346,742,7434
2927,9800,8654,7472
2931,4907,8087,693
2932,7469,9606,418
2933,515,169,9298
2937,5035,5989,5812
2939,7008,9868,243
2940,6741,9686,3533
2941,2222,9523,169
2942,693,5981,9360
2943,774,707,2088
2947,1963,220,9107
2948,9866,9750,5190
2949,914,3557,1985
2950,4240,5453,6561
2951,4907,693,3812
2952,3478,2094,3938
2953,5344,4911,7526
2954,7214,7215,7216
2955,4396,9987,3893
2956,946,3938,3874
2957,9523,93,1464
2958,3594,6722,6917
2959,9399,1374,7773
2960,6986,9387,4279
2961,6986,9387,4279
2962,5997,165,5465
2963,2967,2968,964
2965,35,2866,5955
2966,6493,4551,6315
2967,9985,9986,8197
2968,9985,9986,8197
2969,6473,7082,3960
2970,4319,3841,562
2972,1714,2862,4715
2973,2532,5894,5081
2974,7979,9555,1882
2975,9171,5515,1651
2976,3127,4030,6098
2977,9676,1642,760
2979,9819,5160,3977
2980,5280,7746,1180
2981,5582,2094,2580
2983,262,7392,7393
2984,7833,4321,5908
2985,6429,6430,9159
2988,88,89,8064
2989,3710,8486,9828
2990,8498,8325,3102
2991,3095,8286,9098
2992,7111,6270,9170
2993,2828,9346,7369
2994,2828,9346,7369
2995,9220,834,4006
2998,4385,9378,9379
2999,537,7655,5601
3000,28,6907,6908
3001,136,5373,6722
3002,7487,964,4088
3003,9104,2032,2033
3004,9452,8576,7724
3006,4088,8120,2423
3007,7307,7571,5342
3008,3521,8044,5488
3009,3521,8044,5488
3010,9686,6741,2815
3011,614,5258,6397
3013,8383,4056,736
3014,4404,3774,178
3015,806,1491,9585
3016,9523,4443,1530
3018,3203,7854,7855
3019,9492,9493,2709
3021,4901,4902,5798
3022,7380,7381,8759
3024,3799,5885,6208
3025,5520,8524,6130
3027,1127,9180,8669
3029,6325,9351,1241
3030,4508,4509,7008
3031,160,9074,2029
3032,4955,5807,8106
3034,4947,6208,6660
3035,6361,4112,2098
3036,7307,3494,3495
3039,4626,2831,8515
3040,4911,8628,1639
3041,7487,9750,1404
3043,8885,511,244
3044,5047,1230,4242
3046,2094,8681,1120
3047,3280,6251,3022
3048,1638,8904,942
3051,6251,4953,1295
3052,8910,9976,4761
3054,2906,2275,8764
3055,5035,5812,5813
3056,5035,5812,5813
3057,5035,5812,5813
3058,5718,1030,9146
3059,4088,7589,946
3060,948,2331,8385
3063,4699,6907,6908
3064,2932,908,7369
3068,851,1638,4042
3069,8120,760,7487
3070,5582,8796,8651
3071,6221,5853,734
3072,5350,6204,9095
3073,3280,1295,1296
3075,6272,5426,7968
3076,7031,2580,3957
3078,4911,4878,9483
3079,1757,8383,6957
3080,8057,499,7143
3081,1329,5001,6556
3084,8796,3280,4953
3085,9023,6788,6789
3086,3280,5035,7159
3087,7464,4436,4437
3088,8437,5953,9023
3089,6476,3624,6427
3090,2833,7494,7495
3091,1595,5060,7989
3092,5581,6221,4288
3095,108,109,6663
3096,6176,7421,8406
3098,9139,8926,159
3099,4626,7349,6533
3102,6577,6578,6448
3103,3799,3177,6208
3105,4512,8564,8970
3110,3564,5081,6116
3112,7737,7321,562
3121,1878,5035,5812
3122,156,9026,4580
3123,9800,7472,8759
3124,9026,5202,4580
3127,9884,6524,6106
3128,5760,3173,8453
3129,9668,3478,3525
3130,706,9132,7403
3131,706,9132,7403
3132,5965,3860,7817
3136,9771,3393,5918
3137,7737,7321,2030
3138,8216,472,2511
3141,8759,8760,5081
3142,9585,6547,806
3144,2094,5582,2580
3145,8890,3504,5252
3146,7065,1868,4341
3147,3587,1170,3918
3149,8218,3955,4313
3150,6533,2565,244
3151,734,8336,6814
3153,5993,4159,6358
3154,3251,4587,1180
3155,243,1059,1035
3156,5448,178,5344
3157,1168,5668,3002
3158,7157,5940,1589
3159,2931,4911,282
3160,3799,6208,3724
3163,2335,9831,7673
3164,2916,2917,7627
3166,7141,3513,3514
3167,4907,693,3812
3171,6872,3203,9857
3172,5407,2517,7526
3173,1621,1356,7028
3175,4361,9917,3251
3177,6917,6815,9023
3179,1790,2971,4539
3180,2532,3280,4434
3182,4149,4150,4026
3184,3280,6837,5515
3186,1732,1733,2029
3187,3525,3478,2423
3188,3592,742,7214
3194,9368,6177,5690
3196,4042,6860,9365
3199,5953,5330,8437
3200,2709,2710,8817
3201,2094,8681,3938
3206,5484,244,3463
3207,1534,1841,4326
3209,5342,9999,2610
3214,2885,2789,2828
3215,2885,2789,2828
3217,9631,3533,5752
3219,7746,6472,4361
3220,7097,1267,1268
3221,5977,3763,6173
3222,948,2331,200
3223,8595,4150,2866
3224,1061,8429,4440
3225,2979,8131,93
3227,864,5486,2894
3228,1013,9973,8451
3229,3790,4607,6409
3230,6837,4471,5589
3233,8631,8747,2213
3234,2034,8197,4744
3235,8286,8506,3095
3238,3513,3514,5712
3243,7189,3095,7159
3246,7472,5372,1830
3247,8087,3812,7472
3251,706,3874,3522
3252,6712,2034,7968
3254,5285,8155,5940
3256,9687,3132,3701
3259,8885,3464,3463
3260,9879,7724,9452
3264,6931,9581,7896
3265,3022,4434,4408
3269,760,4088,7487
3270,561,8332,9587
3271,5582,1878,8651
3272,4887,5976,9687
3275,9831,2335,7673
3276,8482,7352,7353
3279,4283,364,8452
3283,3938,2094,3478
3284,9771,774,9884
3287,7141,7677,6868
3288,7141,7677,6868
3289,4804,537,7854
3290,7696,5940,2012
3291,7248,7249,3813
3293,2094,3938,8681
3294,1468,9644,116
3295,9673,8740,1836
3296,7455,9540,9589
3297,7455,9540,9589
3298,4153,6753,7409
3299,7620,7621,3334
3300,4092,2335,7426
3303,6356,9239,1063
3304,1462,9841,8181
3305,4699,5285,225
3306,3416,2479,5851
3307,7115,2894,2418
3308,651,8431,3803
3309,4800,5589,6014
3310,4800,5589,6014
3311,5121,2564,6882
3312,5060,1743,2461
3313,1530,4026,4714
3315,4194,1701,456
3316,9879,4396,6814
3317,4546,3592,5792
3318,2803,1724,9651
3319,4240,970,6893
3320,3832,4606,8960
3321,2034,806,1063
3322,8518,5280,7746
3324,8677,5581,2407
3327,6546,4019,946
3330,6427,3624,6476
3331,8197,2803,9442
3334,4883,4884,5195
3337,806,2533,8089
3338,4953,8637,6251
3341,343,2967,2968
3342,1013,6502,3060
3343,5484,4382,1335
3344,5484,4382,1335
3345,8463,5716,4105
3346,8536,2755,9475
3347,5465,3572,1235
3348,1811,4821,4822
3349,933,2418,2894
3350,243,178,9868
3351,5488,8325,8903
3355,734,3,5866
3356,734,3,5866
3357,734,3,5866
3358,734,3,5866
3360,2395,8628,9223
3361,8890,2219,4245
3362,851,9570,1638
3363,6741,9686,1300
3366,8768,5892,9839
3369,182,2908,7201
3370,2291,2292,6475
3371,5218,1392,8386
3372,742,2406,8851
3373,6735,5082,4213
3374,1697,3477,6427
3375,7008,243,178
3376,4018,6888,7622
3377,7024,1882,3124
3378,9180,5278,1830
3379,8064,9651,606
3380,1515,6447,6016
3382,472,2580,7031
3383,7889,4688,2546
3385,5179,6953,9023
3386,2152,429,8096
3389,328,2036,7731
3390,328,2036,7731
3391,328,2036,7731
3392,1834,4120,4121
3393,6065,4136,3878
3395,8120,2187,9668
3396,8120,2187,9668
3397,8120,2187,9668
3399,1112,4371,6685
3401,5589,6014,2960
3402,5589,6014,2960
3404,2874,3313,8009
3406,5485,5148,7691
3408,624,1722,4097
3409,624,1722,4097
3410,2331,9523,7222
3411,685,9879,734
3412,3069,8472,8473
3415,3355,3356,3357
3416,7031,3957,8463
3419,8120,760,7487
3421,7379,2421,3031
3423,9976,8910,2889
3426,7275,7276,1720
3428,9006,5578,5543
3430,9446,5240,6344
3431,9446,5240,6344
3432,3355,3356,3357
3433,3355,3356,3357
3435,244,2610,443
3436,9351,8177,6325
3437,6873,5914,2172
3439,3478,2423,3525
3441,4699,9245,5180
3442,5696,3393,3700
3444,1275,5949,5950
3446,594,7214,7215
3447,4396,6712,9871
3448,5659,8096,8097
3449,9038,1337,1338
3451,2423,8120,4088
3452,6497,2781,6176
3453,3587,6502,5158
3455,6676,8515,2831
3456,1911,6546,8114
3457,2094,8681,3938
3459,2290,221,7833
3460,851,4371,1673
3461,5081,5894,9976
3462,7854,7855,1374
3463,2866,4901,4902
3464,7065,7306,4341
3467,9750,3874,3464
3468,3596,5659,5842
3470,1628,9223,5434
3471,1628,9223,5434
3472,1628,9223,5434
3473,7908,5268,7552
3474,9239,7589,328
3477,6065,9976,8910
3478,328,8120,7589
3481,8943,5382,5587
3483,3280,1878,8651
3485,2421,5515,6837
3487,2036,912,913
3489,2724,2517,3624
3490,760,3874,3069
3491,4754,7290,2290
3493,1096,1147,4260
3494,2367,2368,2369
3495,2367,2368,2369
3496,5750,7349,9639
3497,2790,2202,1315
3498,4889,3942,595
3499,4889,3942,595
3502,7558,4245,6556
3503,2421,2577,8423
3504,5601,6126,5943
3505,6334,3984,4783
3507,3280,6251,1607
3511,3149,9685,221
3512,1449,9254,110
3513,7141,2532,2889
3514,7141,2532,2889
3515,5894,2532,9976
3516,1530,4714,2599
3518,7647,7648,7469
3519,1432,4373,4374
3520,9976,8910,5894
3521,3251,4318,6302
3522,5497,1105,6919
3523,1931,3956,3680
3524,1112,5489,6860
3525,328,2036,7731
3526,3280,6251,5989
3530,7558,8441,6556
3531,8725,9549,1078
3532,693,5981,9360
3533,307,308,4645
3535,3256,2916,2917
3542,5195,5196,5955
3543,4539,5940,9187
3545,9909,4626,9639
3546,4773,5899,9023
3547,3841,6208,9472
3549,4751,9168,9717
3554,7392,7393,8718
3555,2846,2847,2036
3557,9492,9493,2798
3558,399,3759,5700
3559,3069,8996,3416
3560,3069,8996,3416
3563,3596,4609,5842
3564,3251,5280,7724
3565,1702,6996,514
3566,4699,6907,6908
3567,8451,9279,6127
3568,9814,459,460
3569,6251,582,199
3572,4759,8230,2511
3576,3251,2305,8114
3578,11,8441,4155
3579,760,8120,4088
3580,3497,9071,685
3582,1029,9735,4019
3583,7773,4804,8610
3584,5090,993,4441
3585,776,4241,869
3586,9750,5190,7487
3587,156,8544,5003
3589,6251,4953,1295
3592,7622,1190,7009
3594,7724,7064,7431
3596,4360,1972,4625
3597,2049,6816,3713
3598,776,1702,708
3599,6493,3303,5051
3603,1180,9124,9125
3607,4811,9874,9875
3608,4811,9874,9875
3609,6196,6448,8515
3611,9710,6563,6734
3614,1759,4279,6986
3615,5955,3002,581
3617,2466,4338,7471
3618,3717,386,5918
3619,5578,8157,5590
